timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1620813598252,357,query42,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,357
1620813598611,124,query53,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,124
1620813598611,124,query55,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,124
1620813598737,107,query60,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,107
1620813598737,110,query56,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,110
1620813598846,109,query61,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,109
1620813598848,107,query71,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,107
1620813598958,111,query88,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,2,2,null,0,0,111
1620813598958,111,query96,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-1,text,false,,253,0,2,2,null,0,0,111
1620813599072,146,query98,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",20 Concurrent User: Azure Databricks (SQL Analytics) 3-2,text,false,,253,0,1,1,null,0,0,146
1620813616255,147,query2,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,147
1620813616403,142,query7,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,142
1620813616547,154,query13,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,154
1620813616704,143,query15,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,143
1620813616849,162,query26,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,162
1620813617012,115,query31,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,115
1620813617130,119,query33,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,1,1,null,0,0,119
1620813617251,109,query42,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,2,2,null,0,0,109
1620813617272,111,query48,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,2,2,null,0,0,111
1620813617385,111,query52,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,2,2,null,0,0,111
1620813617361,141,query50,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,2,2,null,0,0,141
1620813617498,114,query53,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,2,2,null,0,0,114
1620813617503,117,query55,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,2,2,null,0,0,117
1620813617616,125,query56,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,2,2,null,0,0,125
1620813617621,161,query60,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,2,2,null,0,0,161
1620813617742,168,query61,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,2,2,null,0,0,168
1620813617785,127,query71,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,2,2,null,0,0,127
1620813617912,129,query88,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,2,2,null,0,0,129
1620813617915,139,query96,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-1,text,false,,253,0,2,2,null,0,0,139
1620813618043,124,query98,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory ([Simba][SparkJDBCDriver](500593) Communication link failure. Failed to connect to server. Reason: HTTP Response code: 404, Error message: RESOURCE_DOES_NOT_EXIST: No cluster found matching: 0504-155012-sweep261.)",50 Concurrent User: Azure Databricks (SQL Analytics) 4-2,text,false,,253,0,1,1,null,0,0,123
